index,project,noOfBedRoom,propertyType,district,rent,mean_areaSqft,lat,long,rentCategory
2895,THOMSON GROVE,3,Private Condominium,26.0,4390.0,1470.0,1.3844468013015148,103.83581996147448,Average
2898,THOMSON IMPRESSIONS,3,Private Condominium,20.0,4975.0,1150.0,1.360028165035939,103.83019899066208,Average
2901,THOMSON THREE,3,Private Condominium,20.0,5269.2307692307695,1165.3846153846155,1.3573531290267846,103.8312917456504,High
2906,THREE 11,3,Private Condominium,20.0,5000.0,1050.0,1.356571266328863,103.82879098295908,Average
2907,THREE BALMORAL,3,Private Condominium,10.0,9000.0,1550.0,1.3140118151078457,103.83052087314134,Extreme
2908,THREE BUCKLEY,3,Private Condominium,11.0,11150.0,2200.0,1.317091365204576,103.83982888733168,Extreme
2910,THREE THREE ROBIN,3,Private Condominium,10.0,10500.0,1750.0,1.3168834837948518,103.82874299759948,Extreme
2912,TIARA,3,Private Condominium,9.0,7306.25,1387.5,1.2951495080352442,103.8309249444754,Extreme
2915,TIERRA VUE,3,Private Condominium,15.0,6020.0,1310.0,1.3068209408544702,103.91363679217272,High
2919,TOP TEN,3,Private Condominium,9.0,7000.0,1450.0,1.3049259843467669,103.83975211595238,Extreme
2920,TORIEVIEW MANSIONS,3,Private Condominium,14.0,4800.0,1316.6666666666667,1.3146443641182968,103.8862346486065,Average
2924,TREASURE GARDENS,3,Private Condominium,19.0,4500.0,1050.0,1.361585895025159,103.88012438085636,Average
2925,TREASURE LOFT,3,Private Condominium,11.0,5000.0,950.0,1.3187691618872055,103.84958442680744,Average
2927,TREASURE PLACE,3,Private Condominium,5.0,4800.0,1350.0,1.2806126045480422,103.78921528167449,Average
2932,TREE HOUSE,3,Private Condominium,23.0,5166.666666666667,1216.6666666666667,1.3704011755795362,103.7771250197841,Average
2936,TRELLIS TOWERS,3,Private Condominium,12.0,4700.0,1250.0,1.3304444738499834,103.8435859386384,Average
2940,TRESALVEO,3,Private Condominium,20.0,6400.0,1583.3333333333333,1.3511058354332677,103.84073674485344,High
2943,TREVISTA,3,Private Condominium,12.0,5671.428571428572,1178.5714285714287,1.3380265813383871,103.84683008451506,High
2945,TREVOSE PARK,3,Private Condominium,11.0,6812.5,1750.0,1.3247348022284111,103.8258171989954,Extreme
2949,TRIBECA,3,Private Condominium,9.0,7825.0,1550.0,1.290985398070536,103.83441479980507,Extreme
2952,TRILIGHT,3,Private Condominium,11.0,16150.0,2525.0,1.3148590438949734,103.83976343420848,Extreme
2956,TRILIVE,3,Private Condominium,19.0,4400.0,950.0,1.361823990170644,103.8916062873316,Average
2957,TROPICAL SPRING,3,Private Condominium,18.0,4500.0,1350.0,1.3415255105048864,103.95574103693802,Average
2958,TROPICANA CONDOMINIUM,3,Private Condominium,16.0,4550.0,1650.0,1.341570898866527,103.96091592075712,Average
2961,TURQUOISE,3,Private Condominium,4.0,10875.0,2337.5,1.242514644687742,103.83667706411048,Extreme
2963,TWENTYONE ANGULLIA PARK,3,Private Condominium,9.0,20500.0,2250.0,1.3036934827380011,103.83008400934742,Extreme
2965,TWIN FOUNTAINS,3,Executive Condominium,25.0,4700.0,1050.0,1.43128987877183,103.79916084355068,Average
2968,TWIN REGENCY,3,Private Condominium,3.0,7626.923076923077,1357.6923076923076,1.2848363338301396,103.82839881606073,Extreme
2972,TWIN VEW,3,Private Condominium,5.0,6190.0,1060.0,1.319752320413538,103.75276099424433,High
2973,TWIN WATERFALLS,3,Executive Condominium,19.0,4166.666666666667,1083.3333333333333,1.4017559874942829,103.89687995534068,Low
2977,UBER 388,3,Private Condominium,16.0,5600.0,1550.0,1.3137138511549935,103.93916242652134,High
2981,UE SQUARE,3,Private Condominium,9.0,7308.333333333333,1533.3333333333333,1.2930650578786766,103.8417545124694,Extreme
2983,UNITED MANSION,3,Private Condominium,15.0,3900.0,1100.0,1.3113300347820245,103.92179440242457,Low
2987,UPTOWN @ FARRER,3,Private Condominium,8.0,5600.0,650.0,1.312874442010222,103.85558316250872,High
2991,URBAN RESIDENCES,3,Private Condominium,19.0,3400.0,1050.0,1.3508523873047356,103.88012788174083,Low
2992,URBAN RESORT CONDOMINIUM,3,Private Condominium,9.0,10500.0,2150.0,1.3042807574448774,103.83808945577796,Extreme
2995,URBAN SUITES,3,Private Condominium,9.0,10625.0,1600.0,1.3043039277381057,103.83844810384164,Extreme
2999,URBAN VISTA,3,Private Condominium,16.0,4262.5,837.5,1.327487521491498,103.94456022950015,Low
3002,URBANA,3,Private Condominium,9.0,7816.666666666667,1350.0,1.2950600861089367,103.83782421353472,Extreme
3006,V ON SHENTON,3,Private Condominium,1.0,10633.333333333334,1550.0,1.2771677432235828,103.8492272179655,Extreme
3011,VACANZA @ EAST,3,Private Condominium,14.0,4350.0,1050.0,1.3294404741350214,103.91493521557231,Low
3013,VALLEY HOUSE,3,Private Condominium,9.0,5360.0,1500.0,1.2960725450464898,103.8382181619118,High
3016,VALLEY PARK,3,Private Condominium,10.0,7575.0,1750.0,1.293225311387835,103.82851881088332,Extreme
3018,VARSITY PARK CONDOMINIUM,3,Private Condominium,5.0,6973.333333333333,1603.3333333333333,1.2943736071407304,103.76897214094164,Extreme
3021,VENEZIO,3,Private Condominium,16.0,3000.0,1450.0,1.31488709598151,103.94265470182616,Low
3023,VENTANA,3,Private Condominium,5.0,4900.0,1416.6666666666667,1.2825669664851471,103.78490373917764,Average
3024,VENTUNO BALMORAL,3,Private Condominium,10.0,6500.0,1350.0,1.3158703118855568,103.83290385013902,High
3027,VERDURE,3,Private Condominium,10.0,7475.0,1600.0,1.30940897508856,103.80687473893724,Extreme
3030,VERSAILLES,3,Private Condominium,15.0,4000.0,1250.0,1.3117222989615254,103.89060746698372,Low
3032,VERSILIA ON HAIG,3,Private Condominium,15.0,4975.0,1200.0,1.312159136372891,103.8959700652526,Average
3042,VICTORY HEIGHTS,3,Private Condominium,12.0,4300.0,1150.0,1.3243688887344736,103.8525565096937,Low
3047,VIIO @ BALESTIER,3,Private Condominium,12.0,5000.0,1050.0,1.327032485527991,103.84585271189408,Average
3051,VILLA DE WEST,3,Private Condominium,5.0,5200.0,1650.0,1.290777863164769,103.77216179950766,Average
3052,VILLA DELLE ROSE,3,Private Condominium,10.0,11747.368421052632,2565.7894736842104,1.3130027288323574,103.80788743383968,Extreme
3054,VILLA DES FLORES,3,Private Condominium,11.0,5500.0,1750.0,1.3248464650452556,103.83714861578272,High
3056,VILLA MARINA,3,Private Condominium,15.0,5716.666666666667,1466.6666666666667,1.3114626131864655,103.92752926140037,High
3058,VILLA MARTIA,3,Private Condominium,15.0,4500.0,1250.0,1.3067419507503126,103.91133739954545,Average
3060,VILLAGE @ PASIR PANJANG,3,Private Condominium,5.0,6012.5,1262.5,1.2909419044680523,103.770119307006,High
3062,VILLAGE TOWER,3,Private Condominium,10.0,6500.0,1850.0,1.315096362294205,103.77785518301232,High
3064,VILLAS LAGUNA,3,Private Condominium,16.0,4350.0,1500.0,1.3136578066726554,103.93878007891038,Low
3065,VILLE ROYALE,3,Private Condominium,9.0,6250.0,1350.0,1.2963706987228556,103.84139464619297,High
3068,VISIONCREST,3,Private Condominium,9.0,7200.0,1216.6666666666667,1.2981884596611677,103.84299499926172,Extreme
3071,VISTA RESIDENCES,3,Private Condominium,12.0,5321.428571428572,1164.2857142857142,1.3286618654714115,103.84334340268788,High
3074,VIVA,3,Private Condominium,11.0,8840.0,1430.0,1.3157808877108097,103.84379262118568,Extreme
3082,VIZ AT HOLLAND,3,Private Condominium,10.0,6150.0,1250.0,1.3085039408255994,103.80197451413842,High
3084,VOLARI,3,Private Condominium,10.0,8850.0,1850.0,1.314806217951853,103.83297809483456,Extreme
3088,VUE 8 RESIDENCE,3,Private Condominium,18.0,4621.428571428572,1050.0,1.382390183970271,103.94084356481972,Average
3093,WALLICH RESIDENCE,3,Private Condominium,2.0,12333.333333333334,1150.0,1.2770557503874471,103.84571246709112,Extreme
3094,WANDERVALE,3,Executive Condominium,23.0,4350.0,1000.0,1.3830385063705115,103.74918469543196,Low
3095,WANG LODGE,3,Private Condominium,14.0,3300.0,1050.0,1.311407045867762,103.87594862194264,Low
3098,WATER PLACE,3,Private Condominium,15.0,6076.923076923077,1296.1538461538462,1.2967209186804065,103.87284969874167,High
3103,WATERBANK AT DAKOTA,3,Private Condominium,14.0,6008.333333333333,1175.0,1.306738869019293,103.88890806518836,High
3106,WATERBAY,3,Executive Condominium,19.0,4300.0,1050.0,1.401132748167632,103.90807225828608,Low
3108,WATERCOLOURS,3,Executive Condominium,18.0,4000.0,950.0,1.3759520989294636,103.95995383440795,Low
3110,WATERFALL GARDENS,3,Private Condominium,10.0,8233.333333333334,1850.0,1.3115698310641797,103.80480118088052,Extreme
3113,WATERFORD RESIDENCE,3,Private Condominium,9.0,7166.666666666667,1216.6666666666667,1.294252301600483,103.83951249063276,Extreme
3115,WATERFRONT @ FABER,3,Private Condominium,5.0,5600.0,1050.0,1.323534633356782,103.75513198258928,High
3119,WATERFRONT GOLD,3,Private Condominium,16.0,5175.0,1200.0,1.3379602572852969,103.9285733924702,Average
3123,WATERFRONT ISLE,3,Private Condominium,16.0,5392.857142857143,1207.142857142857,1.3375682111282632,103.92773075754178,High
3126,WATERFRONT KEY,3,Private Condominium,16.0,5300.0,1250.0,1.3370712875831507,103.9307029735766,High
3128,WATERFRONT WAVES,3,Private Condominium,16.0,5220.0,1250.0,1.3369172959202065,103.93033161009728,Average
3130,WATERMARK ROBERTSON QUAY,3,Private Condominium,9.0,10300.0,1750.0,1.2897677124635758,103.83784698639602,Extreme
3134,WATERSCAPE AT CAVENAGH,3,Private Condominium,9.0,6750.0,1400.0,1.3041561691883514,103.84102558483836,Extreme
3138,WATERTOWN,3,Private Condominium,19.0,5650.0,1150.0,1.4065255873471278,103.90229479729176,High
3141,WATERVIEW,3,Private Condominium,18.0,4466.666666666667,1150.0,1.3479945575947994,103.92632205710548,Average
3145,WEST BAY CONDOMINIUM,3,Private Condominium,5.0,5646.153846153846,1242.3076923076924,1.2992646652354742,103.76545963715606,High
3146,WEST PARK REGENCY,3,Private Condominium,5.0,4200.0,1150.0,1.2904372454047943,103.77675300707304,Low
3148,WESTCOVE CONDOMINIUM,3,Private Condominium,5.0,4783.333333333333,1283.3333333333333,1.298153582336607,103.76615716091884,Average
3149,WESTMERE,3,Executive Condominium,22.0,4768.181818181818,1213.6363636363637,1.3374979397404478,103.73602643974854,Average
3150,WESTPOINT CONDOMINIUM,3,Private Condominium,5.0,5793.0,1950.0,1.276965085203901,103.793573853638,High
3153,WESTWOOD RESIDENCES,3,Executive Condominium,22.0,4900.0,1050.0,1.3516791240469346,103.6965506628564,Average
3159,WHISTLER GRAND,3,Private Condominium,5.0,5350.0,950.0,1.319666470211666,103.75428360188808,High
3162,WHITEHAVEN,3,Private Condominium,5.0,5145.0,920.0,1.2899144846910608,103.77755088001344,Average
3164,WHITEWATER,3,Executive Condominium,18.0,4030.0,1170.0,1.3805049528753923,103.93563875167018,Low
3167,WILKIE COURT,3,Private Condominium,9.0,4500.0,1050.0,1.3032860340720065,103.84682078854844,Average
3171,WILKIE STUDIO,3,Private Condominium,9.0,5700.0,1450.0,1.3034837311887733,103.84754038557844,High
3173,WILMER HOUSE,3,Private Condominium,9.0,7750.0,1850.0,1.2964288537091933,103.83546029227074,Extreme
3174,WINDERMERE,3,Executive Condominium,23.0,3900.0,1316.6666666666667,1.3980822340646533,103.75131212414864,Low
3178,WING FONG MANSIONS/WING FONG COURT,3,Private Condominium,14.0,3966.6666666666665,1216.6666666666667,1.3104976930732866,103.8790245001713,Low
3179,WOODGROVE CONDOMINIUM,3,Private Condominium,25.0,5683.333333333333,1643.3333333333333,1.4293337218109958,103.78302918804587,High
3182,WOODHAVEN,3,Private Condominium,25.0,4840.909090909091,1168.1818181818182,1.4309428535630482,103.7839808874049,Average
3183,WOODSVALE,3,Executive Condominium,25.0,4125.0,1287.5,1.4438049284063783,103.8047149568111,Low
3185,WOODSVILLE 28,3,Private Condominium,13.0,6000.0,1250.0,1.3299646546759163,103.86842291617886,High
3186,WOOLLERTON PARK,3,Private Condominium,10.0,9800.0,2350.0,1.315938612681531,103.80896587240343,Extreme
3189,YEW MEI GREEN,3,Executive Condominium,23.0,4031.25,1287.5,1.396050323466289,103.750756068833,Low
3190,YGK GARDEN,3,Private Condominium,10.0,9000.0,2700.0,1.3128372722746855,103.79928544954382,Extreme
3193,YISHUN SAPPHIRE,3,Private Condominium,27.0,4300.0,1150.0,1.440107780457562,103.83049387841908,Low
3195,YONG AN PARK,3,Private Condominium,9.0,9316.666666666666,2216.6666666666665,1.2956160899886984,103.83430884012895,Extreme
3199,ZEDGE,3,Private Condominium,11.0,4915.0,950.0,1.3223477908303674,103.848237925057,Average
