propertyType,y,x
Private Condominium,33262.86341,28724.5711
Private Condominium,33239.87648,27490.81932
Private Condominium,30836.64497,27733.64651
Private Condominium,30836.64497,27733.64651
Private Condominium,30836.64497,27733.64651
Private Condominium,32127.35459,36938.71264
Private Condominium,32127.354589999995,36938.71264
Private Condominium,32127.35459,36938.71264
Private Condominium,32778.64701,36145.50883
Private Condominium,31706.67864,27296.88683
Private Condominium,31917.67813,28716.03064
Private Condominium,32992.34802,33889.08769
Private Condominium,33270.58803,33758.55101
Private Condominium,33270.58803,33758.55101
Private Condominium,33270.58803,33758.55101
Private Condominium,38182.8904,33208.97439
Private Condominium,33448.39051,29810.2666
Private Condominium,32924.17827,27637.66175
Private Condominium,29229.27136,23091.69803
Private Condominium,32645.512360000004,33361.126
Private Condominium,32919.74091,33074.68053
Private Condominium,32553.19001,32837.44021
Private Condominium,39157.66208,21746.37493
Private Condominium,39157.66208,21746.37493
Private Condominium,39157.66208,21746.37493
Private Condominium,34739.38307,29142.68828
Private Condominium,34739.38307,29142.68828
Private Condominium,34739.38307,29142.68828
Private Condominium,34739.38307,29142.68828
Private Condominium,37024.00961,28825.595500000003
Private Condominium,37024.00961,28825.595500000003
Private Condominium,37024.00961,28825.5955
Private Condominium,35577.77544,29503.72365
Private Condominium,35577.77544,29503.72365
Private Condominium,35577.77544,29503.72365
Private Condominium,35577.77544,29503.72365
Private Condominium,34108.03576,27165.20898
Private Condominium,34108.03576,27165.20898
Private Condominium,30376.199069999995,28122.037040000003
Private Condominium,30376.19907,28122.03704
Private Condominium,30376.19907,28122.03704
Private Condominium,30376.19907,28122.03704
Private Condominium,33016.02477,28717.28744
Private Condominium,33016.02477,28717.28744
Private Condominium,33016.02477,28717.28744
Private Condominium,38209.2456,34486.7758
Private Condominium,38209.2456,34486.7758
Private Condominium,38209.2456,34486.7758
Private Condominium,35965.00568,41624.34283
Private Condominium,35970.05392,42200.25254
Private Condominium,34572.67298,36194.32006
Private Condominium,34572.67298,36194.32006
Private Condominium,25016.55452,28373.81457
Private Condominium,25016.55452,28373.81457
Private Condominium,31781.39377,27640.05901
Private Condominium,31781.39377,27640.05901
Executive Condominium,45890.3817,24198.79364
Executive Condominium,45890.3817,24198.79364
Private Condominium,29696.2678,27452.50833
Private Condominium,29696.267800000005,27452.50833
Private Condominium,29696.2678,27452.50833
Private Condominium,33557.24244,19034.76773
Private Condominium,33557.24244,19034.76773
Private Condominium,33557.24244,19034.76773
Executive Condominium,42624.74063,35073.55537
Private Condominium,32644.69139,30968.6506
Private Condominium,32889.6437,39779.45074
Private Condominium,32889.6437,39779.45074
Private Condominium,32889.6437,39779.45074
Private Condominium,32889.6437,39779.45074
Private Condominium,30606.15865,28938.88335
Private Condominium,30606.158650000005,28938.88335
Private Condominium,30606.15865,28938.88335
Private Condominium,30606.15865,28938.88335
Private Condominium,32625.97809,37846.56245
Private Condominium,30367.56831,28448.46801
Private Condominium,30367.56831,28448.46801
Private Condominium,32796.58779,30477.87296
Private Condominium,32796.58779,30477.87296
Private Condominium,32808.60141,23672.30445
Private Condominium,33795.97297,30237.23872
Private Condominium,32945.18021,30297.16189
Private Condominium,36996.03349,33209.38694
Private Condominium,31846.33185,28530.99197
Private Condominium,31846.33185,28530.99197
Private Condominium,31848.89398,28570.90621
Private Condominium,31848.89398,28570.90621
Private Condominium,31848.89398,28570.90621
Private Condominium,34412.69442,40380.10748
Private Condominium,34412.69442,40380.10748
Private Condominium,34412.69442,40380.10748
Private Condominium,34412.69442,40380.10748
Private Condominium,30826.75747,28501.474750000005
Private Condominium,30826.75747,28501.474750000005
Private Condominium,30826.75747,28501.47475
Private Condominium,28848.31963,29770.54166
Private Condominium,28848.31963,29770.541659999995
Private Condominium,28848.31963,29770.54166
Private Condominium,34337.10748,29814.12718
Private Condominium,34337.10748,29814.12718
Private Condominium,34628.5136,37083.13333
Private Condominium,34628.5136,37083.13333
Private Condominium,34628.5136,37083.13333
Private Condominium,34628.5136,37083.13333
Private Condominium,30938.71004,28545.31754
Private Condominium,30623.877610000003,27465.864509999996
Private Condominium,30623.87761,27465.86451
Private Condominium,30623.87761,27465.86451
Private Condominium,30750.9406,20838.83837
Private Condominium,30750.940600000005,20838.83837
Private Condominium,30750.9406,20838.83837
Private Condominium,33019.39205,40168.10256
Private Condominium,33019.39205,40168.10256
Private Condominium,29445.38334,22611.86232
Private Condominium,29445.38334,22611.86232
Private Condominium,33127.84467,27953.881769999996
Private Condominium,33000.824468415,35814.2966483122
Private Condominium,32413.3988,25057.08571
Private Condominium,32413.3988,25057.08571
Private Condominium,32413.3988,25057.08571
Private Condominium,32669.25165,34375.74796
Private Condominium,32669.25165,34375.74796
Private Condominium,32717.56921,34972.5534
Private Condominium,32717.56921,34972.5534
Private Condominium,31509.67519,35438.0632
Private Condominium,31509.67519,35438.0632
Private Condominium,34421.43855,31260.13214
Private Condominium,34421.43855,31260.13214
Private Condominium,32427.68403,36716.59595
Private Condominium,37444.95006,32935.69475
Private Condominium,37444.95006,32935.69475
Private Condominium,36336.48046,32227.13195
Private Condominium,47065.02145,26920.76481
Private Condominium,34067.58195,30141.02553
Private Condominium,32339.55447,28633.09671
Private Condominium,32339.55447,28633.09671
Private Condominium,32716.28266,33912.06946
Private Condominium,34362.10405,29394.95867
Private Condominium,34362.10405,29394.95867
Private Condominium,34832.33686,23509.59118
Private Condominium,34832.33686,23509.59118
Private Condominium,30353.33277,21193.81018
Private Condominium,30353.33277,21193.81018
Private Condominium,32810.77648,25169.7932
Private Condominium,34120.38192,28426.28162
Private Condominium,34120.38192,28426.28162
Private Condominium,32640.66123,38484.79822
Private Condominium,32640.66123,38484.79822
Private Condominium,32118.6122,36682.81158
Private Condominium,32118.6122,36682.81158
Private Condominium,30371.477179999998,20966.49858
Private Condominium,30371.47718,20966.49858
Private Condominium,30371.47718,20966.49858
Private Condominium,33042.3339,21827.49452
Private Condominium,33042.3339,21827.49452
Private Condominium,32883.44478,39736.8993
Private Condominium,30971.67924,28898.83219
Private Condominium,31172.6785,29076.93662
Private Condominium,31172.678499999998,29076.93662
Private Condominium,31172.678499999998,29076.936620000004
Private Condominium,34542.27126,29115.69733
Private Condominium,34542.27126,29115.69733
Private Condominium,34542.27126,29115.69733
Private Condominium,34542.27126,29115.69733
Private Condominium,33117.95904,29165.69675
Private Condominium,33117.95904,29165.696749999996
Private Condominium,33117.95904,29165.69675
Private Condominium,29148.86777,22715.67162
Private Condominium,29148.86777,22715.67162
Private Condominium,30585.75685,28829.12076
Private Condominium,30585.75685,28829.12076
Private Condominium,32313.33104,24511.73535
Private Condominium,32313.33104,24511.73535
Private Condominium,32313.33104,24511.73535
Private Condominium,33010.18263,27962.14447
Private Condominium,33010.18263,27962.14447
Private Condominium,33010.18263,27962.14447
Private Condominium,40483.54311,39966.21044
Private Condominium,40483.54311,39966.21044
Private Condominium,40483.543110000006,39966.21044
Private Condominium,40483.54311,39966.21044
Private Condominium,40483.54311,39966.21044
Private Condominium,28835.93389,29379.37798
Private Condominium,28835.93389,29379.37798
Private Condominium,28835.93389,29379.37798
Executive Condominium,40555.12648,18637.00284
Private Condominium,32634.36002,32744.35752
Private Condominium,32467.57574,23892.584060000005
Private Condominium,31010.43765,32399.50212
Private Condominium,31010.43765,32399.50212
Private Condominium,31010.43765,32399.50212
Private Condominium,31010.43765,32399.50212
Private Condominium,32118.20508,34186.63278
Private Condominium,32118.20508,34186.63278
Private Condominium,32118.20508,34186.63278
Private Condominium,32118.20508,34186.63278
Executive Condominium,42555.86269,36319.10959
Executive Condominium,42555.86269,36319.10959
Executive Condominium,39771.75546,42092.98325
Executive Condominium,39771.75546,42092.98325
Executive Condominium,39771.75546,42092.98325
Private Condominium,32652.3377,24826.32085
Private Condominium,32652.3377,24826.32085
Private Condominium,30737.43722,28689.36543
Private Condominium,30737.437220000003,28689.36543
Private Condominium,33975.46316,19298.64882
Private Condominium,33975.46316,19298.64882
Private Condominium,33975.46316,19298.64882
Private Condominium,35570.64323,38600.88768
Private Condominium,35570.64323,38600.88768
Private Condominium,35570.64323,38600.88768
Private Condominium,35570.64323,38600.88768
Private Condominium,35527.28909,38507.11293
Private Condominium,35527.28909,38507.11293
Private Condominium,35527.28909,38507.11293
Private Condominium,35527.28909,38507.11293
Private Condominium,35472.35467,38837.8916
Private Condominium,35472.35467,38837.8916
Private Condominium,35455.3254,38796.5634
Private Condominium,35455.3254,38796.5634
Private Condominium,30241.5541,28504.01021
Private Condominium,30241.5541,28504.01021
Private Condominium,30241.5541,28504.01021
Private Condominium,31832.55633,28857.75629
Private Condominium,31832.55633,28857.75629
Private Condominium,31832.55633,28857.75629
Private Condominium,31832.55633,28857.75629
Private Condominium,43152.15629,35676.13849
Private Condominium,43152.15629,35676.13849
Private Condominium,43152.15629,35676.13849
Private Condominium,43152.15629,35676.13849
Private Condominium,36680.1767,38350.2955
Private Condominium,36680.1767,38350.2955
Private Condominium,34679.86959,25525.481
Private Condominium,34733.76971,25360.98009
Private Condominium,31291.779159999995,20447.94158
Private Condominium,31291.77916,20447.94158
Private Condominium,30315.65717,21704.77168
Private Condominium,31168.91918,20525.56653
Private Condominium,31168.91918,20525.56653
Executive Condominium,35519.53147,17172.45151
Private Condominium,28825.9395,23576.76555
Private Condominium,28825.9395,23576.76555
Private Condominium,28825.9395,23576.76555
Executive Condominium,37087.8283,12779.29591
Executive Condominium,37087.8283,12779.29591
Executive Condominium,37087.8283,12779.29591
Private Condominium,31598.39307,29676.87968
Private Condominium,33547.74412,19204.21884
Private Condominium,33547.74412,19204.21884
Private Condominium,33547.74412,19204.21884
Private Condominium,33547.74412,19204.21884
Private Condominium,30257.851,21793.56689
Private Condominium,30257.851000000002,21793.56689
Private Condominium,30257.851,21793.56689
Executive Condominium,40275.05791,39386.98879
Executive Condominium,40275.05791,39386.98879
Private Condominium,31646.51186,29682.50925
Private Condominium,31736.34398,29502.70995
Private Condominium,31675.43966,29788.73931
Private Condominium,31758.20475,29582.79442
Private Condominium,31758.20475,29582.79442
Private Condominium,31758.20475,29582.79442
Private Condominium,32689.74303,23903.82025
Private Condominium,30978.10839,28238.39088
Executive Condominium,42218.57904,18873.81663
Private Condominium,34417.99194,36604.69136
Private Condominium,32533.81447,33086.67557
Private Condominium,32533.81447,33086.67557
Private Condominium,32533.81447,33086.67557
Private Condominium,45674.11268,22403.57726
Private Condominium,45852.04014,22509.49107
Private Condominium,45852.04014,22509.49107
Private Condominium,45852.04014,22509.49107
Executive Condominium,47274.22471,24816.90052
Private Condominium,34686.35251,31906.78859
Private Condominium,34686.35251,31906.78859
Private Condominium,33135.41026,25289.8163
Private Condominium,33135.41026,25289.8163
Private Condominium,32782.08345,34957.74343
Executive Condominium,41993.90259,18811.92718
Private Condominium,32792.49253,24212.47405
Private Condominium,32792.49253,24212.47405
Private Condominium,46789.39511,27738.08559
Private Condominium,46865.39281,27685.69159
Private Condominium,30888.23709,28110.24444
Private Condominium,30888.23709,28110.24444
Private Condominium,30888.23709,28110.24444
Private Condominium,33844.096,29660.41177
Private Condominium,33844.096,29660.411769999995
Private Condominium,33844.096,29660.41177
Private Condominium,30553.15754,27685.95968
Private Condominium,30553.15754,27685.95968
